Player_Name,Nation,Position,Club,Age,Born,Matches_Played,Starts,Minutes_Played,Ninety_Mins_Played,Golas,Assists,Goals_Assists,Non_Penalty_Goals,Penalty_Made,Penalty_Attempted,Yellow_Card,Red_Card,Expected_Goals,Non_Penalty_Expected_Goals,Expected_Assists,Non_Penalty_Expected_Goals_Assits,Progressive_Carries,Progressive_Passes,Progressive_Passes_Received,Goals_90,Assists_90,Goals_Assists_90,Non_Penalty_Goals_90,Non_Penalty_Goals_Assists_90,Expected_Goals_90,Expected_Assists_90,Expected_Goals_Assists_90,Non_Penalty_Expected_Goals_90,Non_penalty_Expected_Goals_Assists_90
Robin Maulun,FRA,MF,Volendam,26,1996,14,10,698,7.8,0,1,1,0,0,0,1,0,0.2,0.2,1.3,1.5,4,26,15,0.00,0.13,0.13,0.00,0.13,0.03,0.16,0.19,0.03,0.19
Adrian Mazilu,ROU,FW,Vitesse,17,2005,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Loïc Mbe Soh,FRA,DF,Almere City,22,2001,20,13,1258,14.0,1,1,2,1,0,0,2,0,0.3,0.3,0.3,0.5,5,48,2,0.07,0.07,0.14,0.07,0.14,0.02,0.02,0.04,0.02,0.04
Xavier Mbuyamba,NED,DF,Volendam,21,2001,9,8,603,6.7,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,8,31,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Jakov Medić,CRO,DF,Ajax,24,1998,6,3,336,3.7,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,3,21,0,0.27,0.00,0.27,0.27,0.27,0.03,0.00,0.03,0.03,0.03
Mexx Meerdink,NED,FW,Vitesse,20,2003,7,7,590,6.6,0,0,0,0,0,0,0,0,2.3,2.3,0.3,2.6,7,22,35,0.00,0.00,0.00,0.00,0.00,0.35,0.04,0.39,0.35,0.39
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,20,2003,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Aaron Meijers,NED,DF,RKC Waalwijk,35,1987,28,27,2306,25.6,0,6,6,0,0,0,7,0,0.3,0.3,3.5,3.8,66,119,87,0.00,0.23,0.23,0.00,0.23,0.01,0.14,0.15,0.01,0.15
Rick Meijssen,NED,DF,Sparta R'dam,21,2002,21,8,883,9.8,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,16,34,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Raz Meir,ISR,DF,RKC Waalwijk,26,1996,4,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,5,5,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Julien Mesbahi,NED,DF,Twente,17,2006,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Metinho,BRA,MF,Sparta R'dam,20,2003,24,13,1268,14.1,2,1,3,2,0,0,3,0,0.8,0.8,1.5,2.4,20,72,14,0.14,0.07,0.21,0.14,0.21,0.06,0.11,0.17,0.06,0.17
Melle Meulensteen,NED,MF,Vitesse,24,1999,27,26,2039,22.7,1,0,1,1,0,0,5,1,2.3,2.3,0.7,3.0,26,125,25,0.04,0.00,0.04,0.04,0.04,0.10,0.03,0.13,0.10,0.13
Daryl van Mieghem,NED,MF,Volendam,33,1989,2,2,155,1.7,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.5,0,8,4,0.58,0.00,0.58,0.58,0.58,0.20,0.07,0.26,0.20,0.26
Djordje Mihailovic,USA,MF,AZ Alkmaar,24,1998,8,3,277,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,3,13,17,0.00,0.00,0.00,0.00,0.00,0.06,0.24,0.30,0.06,0.30
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,23,2000,30,29,2367,26.3,4,5,9,4,0,0,2,0,4.1,4.1,3.3,7.4,20,128,116,0.15,0.19,0.34,0.15,0.34,0.16,0.12,0.28,0.16,0.28
Georges Mikautadze,GEO,"MF,FW",Ajax,22,2000,6,2,236,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,7,20,0.00,0.00,0.00,0.00,0.00,0.15,0.04,0.19,0.15,0.19
Antoni Milambo,NED,"MF,FW",Feyenoord,18,2005,8,3,233,2.6,1,1,2,1,0,0,0,0,0.7,0.7,0.5,1.2,5,12,10,0.39,0.39,0.77,0.39,0.77,0.26,0.20,0.47,0.26,0.47
David Min,NED,FW,RKC Waalwijk,24,1999,29,19,1652,18.4,10,1,11,9,1,1,3,0,8.4,7.6,1.7,9.3,26,21,100,0.54,0.05,0.60,0.49,0.54,0.46,0.09,0.55,0.42,0.51
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,27,17,1456,16.2,10,5,15,10,0,0,0,0,9.8,9.8,4.3,14.1,127,40,264,0.62,0.31,0.93,0.62,0.93,0.60,0.27,0.87,0.60,0.87
Damon Mirani,NED,"MF,DF",Volendam,27,1996,34,34,2880,32.0,3,1,4,3,0,0,3,0,2.4,2.4,2.1,4.5,21,117,21,0.09,0.03,0.12,0.09,0.12,0.07,0.07,0.14,0.07,0.14
Shunsuke Mito,JPN,"FW,MF",Sparta R'dam,20,2002,18,14,1017,11.3,2,0,2,2,0,0,0,0,2.3,2.3,0.5,2.9,30,35,62,0.18,0.00,0.18,0.18,0.18,0.21,0.05,0.25,0.21,0.25
Siem de Moes,NED,DF,Excelsior,19,2004,7,3,292,3.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Robert Mühren,NED,FW,Volendam,34,1989,23,19,1488,16.5,8,1,9,8,0,0,0,1,8.3,8.3,1.4,9.7,6,8,54,0.48,0.06,0.54,0.48,0.54,0.50,0.08,0.59,0.50,0.59
Jeremy van Mullem,NED,MF,Sparta R'dam,24,1999,3,0,72,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Derry Murkin,ENG,DF,Volendam,24,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,16,11,10,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.20,0.14,0.20
David Møller Wolfe,NOR,DF,AZ Alkmaar,21,2002,34,29,2374,26.4,1,2,3,1,0,0,4,0,2.1,2.1,2.8,4.9,68,83,137,0.04,0.08,0.11,0.04,0.11,0.08,0.11,0.19,0.08,0.19
Adi Nalic,BIH,"FW,MF",Almere City,25,1997,7,2,213,2.4,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,6,8,16,0.42,0.00,0.42,0.42,0.42,0.21,0.05,0.26,0.21,0.26
Younes Namli,DEN,"FW,MF",Zwolle,29,1994,30,30,2561,28.5,4,7,11,4,0,0,5,0,3.1,3.1,7.6,10.6,109,153,186,0.14,0.25,0.39,0.14,0.39,0.11,0.27,0.37,0.11,0.37
Abdenego Nankishi,GER,FW,Heracles Almelo,21,2002,10,2,347,3.9,3,1,4,3,0,0,0,0,1.7,1.7,0.9,2.5,7,1,20,0.78,0.26,1.04,0.78,1.04,0.43,0.22,0.65,0.43,0.65
Gerrit Nauber,GER,DF,Go Ahead Eag,31,1992,25,19,1754,19.5,2,1,3,2,0,0,3,0,1.2,1.2,0.2,1.4,8,50,3,0.10,0.05,0.15,0.10,0.15,0.06,0.01,0.07,0.06,0.07
Noah Naujoks,NED,"MF,FW",Excelsior,21,2002,23,10,1051,11.7,0,1,1,0,0,0,1,0,1.2,1.2,0.7,1.9,6,24,28,0.00,0.09,0.09,0.00,0.09,0.10,0.06,0.16,0.10,0.16
Imran Nazih,MAR,MF,Volendam,17,2006,3,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Camiel Neghli,NED,FW,Sparta R'dam,21,2001,26,13,1354,15.0,5,0,5,5,0,0,1,0,2.6,2.6,2.6,5.2,46,51,127,0.33,0.00,0.33,0.33,0.33,0.17,0.18,0.35,0.17,0.35
Luc Netten,NED,DF,NEC Nijmegen,19,2004,1,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ion Nicolaescu,MDA,FW,Heerenveen,24,1998,19,7,703,7.8,5,0,5,5,0,0,1,0,3.0,3.0,0.1,3.1,8,8,33,0.64,0.00,0.64,0.64,0.64,0.39,0.01,0.39,0.39,0.39
Reuven Niemeijer,NED,"MF,FW",RKC Waalwijk,28,1995,29,18,1603,17.8,2,2,4,2,0,0,1,0,4.1,4.1,2.2,6.3,9,34,63,0.11,0.11,0.22,0.11,0.22,0.23,0.12,0.35,0.23,0.35
Bart Nieuwkoop,NED,DF,Feyenoord,27,1996,21,9,855,9.5,1,1,2,1,0,0,2,1,1.8,1.8,1.8,3.6,13,54,52,0.11,0.11,0.21,0.11,0.21,0.19,0.19,0.38,0.19,0.38
Sven Nieuwpoort,NED,DF,Excelsior,30,1993,22,17,1463,16.3,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.2,1,22,0,0.06,0.00,0.06,0.06,0.06,0.01,0.00,0.01,0.01,0.01
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,19,2004,25,22,1765,19.6,7,1,8,7,0,0,2,0,5.4,5.4,2.8,8.2,44,70,123,0.36,0.05,0.41,0.36,0.41,0.28,0.14,0.42,0.28,0.42
Andries Noppert,NED,GK,Heerenveen,29,1994,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tijjani Noslin,NED,FW,Fortuna Sittard,24,1999,13,13,1020,11.3,3,1,4,3,0,1,2,1,4.1,3.3,0.6,4.0,34,24,78,0.26,0.09,0.35,0.26,0.35,0.36,0.05,0.42,0.29,0.35
Hugo Novoa,ESP,"DF,FW",Utrecht,20,2003,5,2,203,2.3,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,8,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Ché Nunnely,NED,FW,Heerenveen,24,1999,32,19,1711,19.0,2,2,4,2,0,0,0,0,2.4,2.4,1.9,4.3,65,27,148,0.11,0.11,0.21,0.11,0.21,0.12,0.10,0.22,0.12,0.22
Djenahro Nunumete,NED,DF,Heerenveen,21,2002,3,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.13,0.01,0.13
Bram Nuytinck,NED,DF,NEC Nijmegen,33,1990,30,28,2400,26.7,0,0,0,0,0,0,3,1,1.0,1.0,0.2,1.2,18,122,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Armando Obispo,NED,DF,PSV Eindhoven,24,1999,9,1,169,1.9,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,1,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Jens Odgaard,DEN,"FW,MF",AZ Alkmaar,24,1999,17,4,444,4.9,1,2,3,1,0,0,0,0,2.1,2.1,1.2,3.3,14,19,43,0.20,0.41,0.61,0.20,0.61,0.43,0.24,0.68,0.43,0.68
Kayne van Oevelen,NED,GK,Volendam,19,2003,1,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Koki Ogawa,JPN,FW,NEC Nijmegen,25,1997,31,25,2201,24.5,11,1,12,9,2,2,1,0,7.2,5.6,0.9,6.5,9,22,65,0.45,0.04,0.49,0.37,0.41,0.29,0.04,0.33,0.23,0.27
Jeppe Okkels,DEN,"FW,DF",Utrecht,24,1999,5,0,165,1.8,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.1,10,7,17,0.00,0.55,0.55,0.00,0.55,0.12,0.46,0.59,0.12,0.59
Lars Olden Larsen,NOR,FW,NEC Nijmegen,24,1998,19,7,674,7.5,1,0,1,1,0,0,0,0,1.4,1.4,0.3,1.8,15,10,49,0.13,0.00,0.13,0.13,0.13,0.19,0.04,0.24,0.19,0.24
Nick Olij,NED,GK,Sparta R'dam,27,1995,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Simon Olsson,SWE,"MF,FW",Heerenveen,25,1997,34,32,2729,30.3,2,3,5,2,0,0,3,0,2.6,2.6,3.0,5.6,35,125,65,0.07,0.10,0.16,0.07,0.16,0.08,0.10,0.18,0.08,0.18
Richie Omorowa,SWE,FW,Excelsior,19,2004,22,2,514,5.7,2,2,4,2,0,0,1,0,2.6,2.6,1.2,3.8,1,5,29,0.35,0.35,0.70,0.35,0.70,0.45,0.20,0.66,0.45,0.66
Diego van Oorschot,EMT,"MF,FW",Heracles Almelo,-1,unknown,4,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,3,3,0.00,0.00,0.00,0.00,0.00,0.29,0.33,0.62,0.29,0.62
Fredrik Oppegard,NOR,DF,Heracles Almelo,20,2002,15,15,1349,15.0,0,1,1,0,0,0,1,0,0.4,0.4,1.0,1.4,52,33,79,0.00,0.07,0.07,0.00,0.07,0.02,0.07,0.09,0.02,0.09
Ragnar Oratmangoen,IDN,"MF,FW",Fortuna Sittard,25,1998,27,8,885,9.8,0,1,1,0,0,0,2,0,1.0,1.0,0.8,1.8,23,42,62,0.00,0.10,0.10,0.00,0.10,0.10,0.08,0.18,0.10,0.18
Alois Oroz,CRO,DF,Vitesse,22,2000,27,23,1891,21.0,1,0,1,1,0,0,9,0,1.0,1.0,0.4,1.4,5,64,17,0.05,0.00,0.05,0.05,0.05,0.05,0.02,0.07,0.05,0.07
Anas Ouahim,GER,"MF,FW",Heracles Almelo,25,1997,18,16,1219,13.5,2,1,3,2,0,0,4,0,1.5,1.5,1.0,2.5,23,43,40,0.15,0.07,0.22,0.15,0.22,0.11,0.07,0.18,0.11,0.18
Mohamed Oukhattou,NED,"FW,MF",Zwolle,18,2005,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.68,0.00,0.68
Yassin Oukili,NED,MF,RKC Waalwijk,22,2001,32,32,2789,31.0,5,1,6,5,0,0,6,0,2.4,2.4,2.1,4.5,22,96,74,0.16,0.03,0.19,0.16,0.19,0.08,0.07,0.15,0.08,0.15
Bilal Ould-Chikh,MAR,"FW,MF",Volendam,26,1997,25,25,2125,23.6,2,7,9,2,0,0,3,0,1.2,1.2,4.8,6.0,103,52,142,0.08,0.30,0.38,0.08,0.38,0.05,0.20,0.25,0.05,0.25
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,19,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oğuzhan Özyakup,TUR,MF,Fortuna Sittard,30,1992,22,10,962,10.7,1,1,2,1,0,0,3,0,1.5,1.5,1.5,3.0,12,51,29,0.09,0.09,0.19,0.09,0.19,0.14,0.14,0.28,0.14,0.28
Igor Paixão,BRA,FW,Feyenoord,23,2000,31,25,1924,21.4,9,3,12,9,0,0,3,0,7.5,7.5,6.3,13.8,84,57,250,0.42,0.14,0.56,0.42,0.56,0.35,0.29,0.64,0.35,0.64
Ivor Pandur,CRO,GK,Fortuna Sittard,23,2000,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Troy Parrott,IRL,FW,Excelsior,21,2002,25,18,1588,17.6,10,4,14,10,0,0,2,1,9.5,9.5,3.3,12.8,38,22,82,0.57,0.23,0.79,0.57,0.79,0.53,0.18,0.72,0.53,0.72
Vangelis Pavlidis,GRE,FW,AZ Alkmaar,24,1998,34,34,2995,33.3,29,4,33,28,1,1,2,0,23.8,23.0,6.2,29.2,70,79,253,0.87,0.12,0.99,0.84,0.96,0.71,0.19,0.90,0.69,0.88
Deron Payne,NED,DF,Volendam,20,2002,15,10,863,9.6,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,13,27,42,0.00,0.10,0.10,0.00,0.10,0.01,0.16,0.16,0.01,0.16
Álvaro Peña,ESP,MF,Almere City,31,1991,23,15,1127,12.5,1,0,1,1,0,0,3,0,1.0,1.0,0.9,2.0,13,64,47,0.08,0.00,0.08,0.08,0.08,0.08,0.08,0.16,0.08,0.16
Alexandre Penetra,POR,DF,AZ Alkmaar,21,2001,25,19,1756,19.5,0,1,1,0,0,0,0,0,1.0,1.0,0.9,2.0,8,66,7,0.00,0.05,0.05,0.00,0.05,0.05,0.05,0.10,0.05,0.10
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20,2003,27,1,484,5.4,7,2,9,6,1,1,2,0,7.2,6.5,1.0,7.5,7,9,52,1.30,0.37,1.67,1.12,1.49,1.34,0.19,1.53,1.21,1.40
Brayann Pereira,FRA,DF,NEC Nijmegen,20,2003,15,10,788,8.8,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,14,10,38,0.00,0.11,0.11,0.00,0.11,0.00,0.07,0.07,0.00,0.07
Kristoffer Peterson,SWE,"MF,FW",Fortuna Sittard,28,1994,18,6,583,6.5,0,2,2,0,0,0,1,0,0.7,0.7,1.9,2.5,16,15,46,0.00,0.31,0.31,0.00,0.31,0.11,0.29,0.39,0.11,0.39
Kik Pierie,NED,DF,Excelsior,23,2000,5,3,296,3.3,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,1,11,0,0.30,0.00,0.30,0.30,0.30,0.09,0.00,0.09,0.09,0.09
Ivo Pinto,POR,DF,Fortuna Sittard,33,1990,32,32,2806,31.2,0,4,4,0,0,0,6,0,0.3,0.3,3.6,4.0,79,121,129,0.00,0.13,0.13,0.00,0.13,0.01,0.12,0.13,0.01,0.13
Michael Pinto,LUX,DF,Vitesse,30,1993,23,23,1818,20.2,1,2,3,1,0,0,2,0,0.4,0.4,2.1,2.5,37,94,63,0.05,0.10,0.15,0.05,0.15,0.02,0.11,0.12,0.02,0.12
Brian Plat,NED,DF,Volendam,23,2000,27,21,1982,22.0,0,0,0,0,0,0,3,0,0.6,0.6,0.7,1.3,19,59,19,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Ernest Poku,NED,FW,AZ Alkmaar,19,2004,21,5,663,7.4,1,3,4,1,0,0,1,0,2.2,2.2,1.5,3.7,39,9,76,0.14,0.41,0.54,0.14,0.54,0.30,0.20,0.50,0.30,0.50
Bram van Polen,NED,DF,Zwolle,37,1985,31,31,2657,29.5,0,2,2,0,0,0,6,0,2.4,2.4,1.7,4.1,30,77,97,0.00,0.07,0.07,0.00,0.07,0.08,0.06,0.14,0.08,0.14
Danny Post,NED,"MF,DF",Almere City,34,1989,2,0,39,0.4,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,2.31,0.00,2.31,2.31,2.31,0.11,0.00,0.11,0.11,0.11
Dirk Proper,NED,MF,NEC Nijmegen,21,2002,27,27,2299,25.5,5,4,9,5,0,0,4,0,2.6,2.6,1.1,3.7,25,125,36,0.20,0.16,0.35,0.20,0.35,0.10,0.04,0.14,0.10,0.14
Davy Pröpper,NED,MF,Vitesse,31,1991,2,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Robin Pröpper,NED,DF,Twente,29,1993,33,33,2749,30.5,3,0,3,3,0,0,7,0,1.7,1.7,0.7,2.4,24,173,16,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08
Jeffrey Puriel,NED,FW,Almere City,20,2002,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,1,0,1,0.00,0.00,0.00,0.00,0.00,0.10,0.36,0.46,0.10,0.46
Diant Ramaj,GER,GK,Ajax,21,2001,22,20,1824,20.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
André Ramalho,BRA,DF,PSV Eindhoven,31,1992,33,29,2356,26.2,3,1,4,3,0,0,5,0,2.3,2.3,0.7,3.0,29,230,4,0.11,0.04,0.15,0.11,0.15,0.09,0.03,0.12,0.09,0.12
Bart Ramselaar,NED,"FW,MF",Utrecht,27,1996,11,3,401,4.5,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,16,23,31,0.22,0.22,0.45,0.22,0.45,0.12,0.07,0.19,0.12,0.19
Youri Regeer,NED,"DF,MF",Twente,19,2003,32,18,1751,19.5,2,1,3,2,0,0,3,0,1.3,1.3,3.1,4.4,37,107,130,0.10,0.05,0.15,0.10,0.15,0.07,0.16,0.22,0.07,0.22
Gyan de Regt,NED,"FW,MF",Vitesse,20,2002,26,13,1186,13.2,1,1,2,1,0,0,3,0,2.4,2.4,2.2,4.7,33,21,88,0.08,0.08,0.15,0.08,0.15,0.18,0.17,0.35,0.18,0.35
Eliano Reijnders,NED,"FW,DF",Zwolle,22,2000,32,24,2076,23.1,3,1,4,3,0,0,2,0,2.8,2.8,1.6,4.4,63,63,159,0.13,0.04,0.17,0.13,0.17,0.12,0.07,0.19,0.12,0.19
Devyne Rensch,NED,DF,Ajax,20,2003,28,26,2212,24.6,2,4,6,2,0,0,2,1,1.2,1.2,2.5,3.7,39,120,66,0.08,0.16,0.24,0.08,0.24,0.05,0.10,0.15,0.05,0.15
Stije Resink,NED,MF,Almere City,20,2003,32,28,2578,28.6,1,1,2,1,0,0,8,0,2.1,2.1,1.2,3.3,32,152,37,0.03,0.03,0.07,0.03,0.07,0.07,0.04,0.12,0.07,0.12
Francisco Reyes,DOM,DF,Volendam,17,2006,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julian Rijkhoff,NED,"FW,MF",Ajax,18,2005,8,0,70,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,2,5,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39
Milan Robberechts,BEL,"FW,MF",Fortuna Sittard,19,2004,10,2,217,2.4,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,6,3,21,0.41,0.00,0.41,0.41,0.41,0.17,0.04,0.22,0.17,0.22
Thomas Robinet,FRA,"FW,MF",Almere City,26,1996,33,33,2853,31.7,11,3,14,8,3,3,4,1,11.5,9.1,2.7,11.8,21,79,157,0.35,0.09,0.44,0.25,0.35,0.36,0.09,0.45,0.29,0.37
Robin Roefs,NED,GK,NEC Nijmegen,20,2003,5,4,420,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Godfried Roemeratoe,CUW,MF,RKC Waalwijk,23,1999,29,28,2328,25.9,0,2,2,0,0,0,8,1,0.2,0.2,1.3,1.5,17,91,11,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06
Ole Romeny,NED,"FW,MF",Utrecht,23,2000,15,4,518,5.8,1,0,1,1,0,0,0,0,1.5,1.5,0.2,1.7,17,14,46,0.17,0.00,0.17,0.17,0.17,0.26,0.04,0.29,0.26,0.29
Philippe Rommens,BEL,MF,Go Ahead Eag,25,1997,20,20,1618,18.0,5,4,9,4,1,1,1,0,2.5,1.7,2.8,4.6,17,120,39,0.28,0.22,0.50,0.22,0.44,0.14,0.16,0.30,0.10,0.25
Bart van Rooij,NED,DF,NEC Nijmegen,22,2001,24,23,1975,21.9,2,3,5,2,0,0,5,1,1.5,1.5,2.7,4.2,55,68,90,0.09,0.14,0.23,0.09,0.23,0.07,0.12,0.19,0.07,0.19
Kaj de Rooij,NED,"FW,MF",Zwolle,22,2000,5,1,165,1.8,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.9,4,5,15,0.00,0.00,0.00,0.00,0.00,0.17,0.29,0.47,0.17,0.47
Eloy Room,CUW,GK,Vitesse,34,1989,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Ruben Roosken,NED,"DF,FW",Heracles Almelo,23,2000,23,14,1312,14.6,0,2,2,0,0,0,2,0,0.1,0.1,1.9,2.1,27,44,100,0.00,0.14,0.14,0.00,0.14,0.01,0.13,0.14,0.01,0.14
Sergi Rosanas,ESP,DF,Sparta R'dam,22,2001,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rayvien Rosario,CUW,"FW,DF",Sparta R'dam,19,2004,6,0,46,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,4,8,0.00,0.00,0.00,0.00,0.00,0.31,0.03,0.34,0.31,0.34
Loreintz Rosier,FRA,MF,Fortuna Sittard,24,1998,30,18,1711,19.0,1,0,1,1,0,0,4,0,0.8,0.8,0.9,1.7,11,79,7,0.05,0.00,0.05,0.05,0.05,0.04,0.05,0.09,0.04,0.09
Mathias Ross,DEN,DF,NEC Nijmegen,22,2001,20,9,1041,11.6,2,0,2,2,0,0,3,0,0.9,0.9,0.3,1.2,6,24,1,0.17,0.00,0.17,0.17,0.17,0.07,0.03,0.10,0.07,0.10
Nils Rossen,NED,"MF,FW",NEC Nijmegen,17,2005,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daan Rots,NED,FW,Twente,22,2001,33,33,2573,28.6,7,10,17,7,0,0,3,0,4.6,4.6,5.4,10.0,84,173,318,0.24,0.35,0.59,0.24,0.59,0.16,0.19,0.35,0.16,0.35
Mats Rots,NED,DF,Twente,17,2006,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,3,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Manu Royo,ESP,DF,Almere City,29,1994,12,8,665,7.4,0,0,0,0,0,0,2,0,0.1,0.1,1.0,1.1,21,28,40,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.15,0.01,0.15
Gerónimo Rulli,ARG,GK,Ajax,31,1992,7,7,571,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
